id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1082995.329,1083019.353,24.023999999975786,179.005,177.505,171.3,124.82,6.204999999999984,136.68322223210586,8.503006093860108,511.0673501719497,12.647742483525038,303.825,138.56717404155026,511.06790870885237,124.97413502401206
1,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1084251.447,1084303.394,51.94700000016019,345.695,235.82,212.925,19.015000000000043,22.894999999999982,9.6296444092668,12.283124781640883,16.392689656974607,43.746756132769306,364.71000000000004,16.903748171385384,46.717223230087974,29.76157337910751
2,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1084615.286,1084663.299,48.01300000003539,363.72,213.77,221.555,32.00999999999999,7.784999999999997,18.174723109448436,6.024423837774282,39.94423244528022,14.95853972230665,395.73,19.50836203181012,41.56853180218444,32.94307704207364
3,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1085175.368,1085199.365,23.996999999973923,397.87,208.685,210.11,58.99000000000001,1.4250000000000114,64.66780748077939,3.173552947095812,111.14836094402962,8.58275804922838,456.86,64.81542890954798,111.16254496864029,59.00720909346587
4,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1086475.214,1086503.214,28.0,492.325,208.065,204.82999999999998,33.36999999999995,3.2350000000000136,31.700301760368315,4.693035189479537,63.92674960804533,7.497581744153397,525.6949999999999,32.91785457614107,64.07843883858561,33.52643919356776
5,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1087551.125,1087579.133,28.00799999991432,573.9300000000001,204.48000000000002,208.64499999999998,28.13499999999999,4.164999999999964,26.426746469219008,6.560855561745574,50.6289036754996,13.577751440247525,602.065,27.385409408909968,52.417947513768226,28.441614757253134
6,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1088315.117,1088343.12,28.003000000026077,608.0250000000001,197.8,195.335,68.33000000000015,2.4650000000000034,64.19157564210421,3.677890446559462,118.21844899224558,5.983415889271002,539.6949999999999,64.42434395620121,118.31858655250467,68.37444789539452
7,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1088571.136,1088635.128,63.99200000008568,539.7850000000001,204.25,226.55,64.9799999999999,22.30000000000001,26.926985513708203,12.24254786601691,148.73492205616694,36.106775241581325,604.765,31.317605268756065,153.05481455151983,68.700002911208
8,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1089315.01,1089327.013,12.003000000026077,614.565,224.785,217.78,1.2699999999999818,7.0049999999999955,2.7834938385449135,15.353050660627654,3.2218393249920494,17.884495844853486,615.835,15.621545958041276,18.040459841834977,7.119194125742035
9,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1089450.996,1089458.995,7.999000000068918,605.925,206.935,210.945,4.355000000000018,4.009999999999991,14.322424404239932,15.784707431239404,17.56012566393891,28.970918932452737,601.5699999999999,22.63126592232722,33.87731035846964,5.919976773603093
10,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1090626.96,1090686.893,59.932999999960884,628.01,200.395,204.115,34.200000000000045,3.719999999999999,15.279498555163066,6.448195003671182,41.31089461988364,15.438095279359556,662.21,18.08706256392535,41.86371673594592,34.40172088718823
11,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1091794.725,1091830.731,36.00599999981932,668.365,210.5,208.81,30.299999999999955,1.6899999999999977,22.13898946637248,9.600258377386767,52.680376991815976,16.109196624959875,698.665,25.554648006989648,53.55423711356453,30.347093765301434
12,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1092830.725,1092838.728,8.002999999793246,752.5,199.275,204.5,0.38999999999998636,5.224999999999994,3.3859560065540224,17.17553609674799,4.668379430090673,17.32560534970176,752.89,17.54922768761039,17.94353274126664,5.239534807595034
13,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1093694.572,1093718.575,24.003000000026077,785.29,218.735,202.14999999999998,1.259999999999991,16.585000000000036,1.5014798626074457,18.17717227658945,5.358773570848661,23.11176576875094,784.03,18.315167176108876,23.7248850604852,16.63279366191985
14,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1093794.584,1093818.593,24.00900000007823,787.09,206.695,219.72,7.664999999999964,13.025000000000006,8.39881918241815,14.272255755390475,10.15865664716835,18.903649100718305,794.755,16.828568989896763,20.091297707100885,15.113002679811832
15,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1094590.436,1094630.441,40.00500000012107,809.155,189.62,199.13,19.370000000000005,9.509999999999991,12.738249425079687,10.468748819152747,23.084659580683045,20.350189204632507,828.525,17.9636106280569,26.520454888789097,21.578623681782858
16,T5_Pseudo_Text,1380,b,s7_stimuli_t5.jpg,166,1094890.429,1094926.422,35.993000000016764,834.3050000000001,196.43,199.11,32.45499999999993,2.680000000000007,23.721919692956313,3.844540513256494,45.35855553804876,8.552011921604649,866.76,24.281375577294934,45.4873660015989,32.56546368470738
