id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,812631.781,812655.772,23.991000000038184,144.04,229.44,137.14,313.56000000000006,92.30000000000001,343.84559974670316,101.21373188531079,624.0582156274733,201.64765940430107,457.6,360.4967138432153,655.8280529493832,326.8626066101781
1,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,812751.735,812787.723,35.98800000001211,498.945,218.12,287.23,120.44,69.11000000000001,90.54594962545048,50.518524075907905,342.0146921670499,131.7009835965447,378.505,108.34009370183618,366.49583727297534,138.85958987408827
2,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,812911.68,812923.676,11.995999999926426,359.66999999999996,209.86,211.48000000000002,44.61999999999995,1.6200000000000045,97.85060254545967,10.636195289247125,138.41102371984465,12.00871197265889,315.05,98.5015250617895,138.72148014356713,44.649398652165466
3,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,813111.603,813135.595,23.991999999969266,297.825,201.52999999999997,196.865,34.00500000000005,4.664999999999964,37.2881297412498,9.1939352431952,80.60642283017698,16.511961479405883,331.83000000000004,39.19773307482683,80.7046685500349,34.32349414031158
4,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,813251.65,813287.667,36.01699999999255,347.65999999999997,205.53,198.16500000000002,125.24000000000001,7.364999999999981,92.05226188219551,8.965625618027916,218.60305014436565,17.978630044950897,472.9,94.14986113587442,218.66472458801343,125.45637020494416
5,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,813647.76,813655.763,8.003000000026077,481.985,199.36,192.945,0.040000000000020464,6.4150000000000205,6.147010926417286,21.08773259528185,6.277730052259144,24.854189077786657,481.945,21.99789441471386,25.57198626904138,6.415124706504174
6,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,813967.733,813987.735,20.00199999997858,531.1949999999999,214.39,221.515,26.52500000000009,7.125,35.71756390072039,9.88414442992321,69.25397874204988,22.558513493374136,557.72,38.12105633956098,69.84617176878824,27.465273528585236
7,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,814131.748,814155.73,23.981999999959953,569.885,233.365,214.71,66.5,18.655,72.94786674629206,21.067124524294005,186.0993322336689,49.56067097151274,636.385,81.94954906539384,187.08232447945053,69.06706179504091
8,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,814295.595,814355.561,59.9660000000149,636.87,219.98,234.95,65.78499999999997,14.969999999999999,40.61629774896088,22.65694517226007,124.33489725721182,57.999837701986266,702.655,53.783264314721656,125.22018240906729,67.46678534656884
9,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,814591.611,814635.614,44.00299999990966,708.0,208.575,207.095,171.14999999999998,1.4799999999999898,109.04939165098381,4.681236152955639,340.54805501076083,10.785994789834751,879.15,110.73502656693753,340.57053747505313,171.1563989455258
10,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,814871.59,814895.583,23.993000000016764,875.56,218.81,218.01999999999998,61.09999999999991,0.7900000000000205,68.72453729038482,6.786974060225532,162.8829347577642,16.577746186977503,814.46,70.80774713156404,163.19361467848165,61.10510698787777
11,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,815131.586,815187.58,55.993999999947846,795.275,196.76,209.05,117.04499999999996,12.29000000000002,59.96151516844384,9.800287220122987,201.79458899632306,27.234868734956205,912.3199999999999,63.14531807133767,201.94006980554255,117.68847065452074
12,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,815311.617,815359.631,48.01400000008289,919.8,190.75,192.535,70.78500000000008,1.7849999999999966,54.37988539775125,13.90841298261941,191.38859734680668,56.74382321198334,990.585,58.60896372453633,191.54439161726333,70.80750278042584
13,T4_Meaningful_Text,1145,b,s7_stimuli_t4.jpg,158,815511.678,815535.682,24.004000000073574,1004.8,184.26999999999998,196.64,38.99500000000012,12.370000000000005,42.734442567417354,16.579587828288552,80.25009991914867,27.221254704242224,1043.795,47.87082655988579,83.26181406130208,40.90998563920561
