id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,980080.392,980116.401,36.008999999961816,146.13,226.28,159.64499999999998,338.16999999999996,66.63500000000002,247.30048621909893,48.67815721664292,538.5731818416638,95.73465422833341,484.29999999999995,253.92901851761175,545.3605441700125,344.67255783569425
1,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,980196.427,980244.431,48.00399999995716,495.33000000000004,212.53,243.89499999999998,102.68000000000006,31.36499999999998,83.44512756958538,20.29112968526318,320.71892434530236,60.01353808368471,392.65,90.78326973426418,323.0067010798299,107.36361406454242
2,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,980400.329,980444.235,43.90599999995902,389.42,203.495,209.755,54.44499999999999,6.259999999999991,44.5029862648231,4.727492887901078,138.3259288699088,12.326399188905663,334.975,45.469238104251424,138.5334802551816,54.80370083306418
3,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,981160.246,981204.246,44.0,316.945,205.08999999999997,199.97500000000002,51.879999999999995,5.114999999999952,31.0366402184217,5.975943343924572,134.49609356836731,10.983299572575639,368.825,32.69224308793102,134.82681567166867,52.13154155595247
4,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,981300.252,981332.252,32.0,378.435,194.465,207.56,59.94499999999999,13.094999999999999,54.81373495520107,10.765442208299334,267.84124257074603,18.54664957764298,438.38,60.49696718797617,267.8490022249163,61.3586346816811
5,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,981460.25,981488.249,27.998999999952503,451.24,210.35500000000002,201.27499999999998,27.095000000000027,9.080000000000041,25.457489296191234,8.531707941829001,54.52188829739661,17.49873208625432,424.145,27.660955305230207,55.15300048144037,28.575958864052176
6,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,981780.21,981804.208,23.99800000002142,407.99,199.565,203.435,43.94500000000005,3.8700000000000045,48.17470565452569,5.557571544843012,102.42678894096845,12.956347399984528,364.04499999999996,49.72208234254294,102.42782408366567,44.1150759378243
7,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,982300.088,982340.091,40.00300000002608,374.51,193.32,212.59,32.33000000000004,19.27000000000001,23.476511679107507,13.172148170516504,53.46959612277879,19.138563925865643,406.84000000000003,28.918587144697597,55.47073267712172,37.63723953745815
8,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,983152.126,983168.122,15.995999999926426,409.59000000000003,213.425,212.54500000000002,42.08499999999998,0.8799999999999955,69.21373494749898,4.0786518396274,111.27483204149351,7.499456608394735,451.675,69.36610963403886,111.33152117975106,42.094199422248174
9,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,983459.853,983487.848,27.994999999995343,472.975,210.39999999999998,218.81,25.730000000000018,8.410000000000025,24.178792003702817,9.086937918036943,42.10221253835571,13.321403185964384,498.70500000000004,26.818580775067947,42.87270670138049,27.06955854830295
10,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,983599.921,983647.957,48.036000000080094,509.705,214.135,210.995,15.170000000000016,3.1399999999999864,11.155795443481283,5.7285036985329745,33.385237615693036,14.03100045462688,494.53499999999997,14.049784325346307,33.594738683321246,15.491562219479363
11,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,983900.007,983924.002,23.994999999995343,490.93,199.16,206.89,50.67500000000001,7.72999999999999,58.74774438347123,9.066947198557841,124.333096402332,17.367162671566312,541.605,61.18728463019451,124.33421021248961,51.26117951237565
12,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,985079.821,985103.836,24.01500000001397,563.27,201.135,202.83999999999997,49.66000000000008,1.704999999999984,57.12978597263012,6.928444284062639,159.66424171197946,14.293876341364756,612.9300000000001,59.31326278218868,159.7585149916995,49.68926066062976
13,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,986423.851,986447.852,24.000999999931082,640.47,192.35,202.415,41.539999999999964,10.064999999999998,46.508999927923355,12.336378940678019,105.39363811408725,28.37900458423007,682.01,53.9383123477135,105.46626085795198,42.74196795890424
14,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,986875.721,986907.711,31.989999999990687,696.2950000000001,206.57,211.625,30.829999999999927,5.055000000000007,27.42627312983707,4.190172695864515,62.03497878517747,11.219098035057467,727.125,27.94361336766409,62.058553553831,31.241669689694813
15,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,987259.67,987271.664,11.993999999947846,732.36,205.555,207.38,20.33000000000004,1.8249999999999886,44.59125377302905,4.002903990898432,59.78035521905968,9.277963770657042,752.69,45.490748612428376,59.79342710814733,20.41174968002502
16,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,987399.655,987423.657,24.00199999997858,777.44,201.09500000000003,197.2,24.325000000000045,3.8950000000000387,45.04111787702669,4.268712453479354,83.36127070802277,10.520291673137276,801.7650000000001,45.33695603288891,83.3997174652475,24.634866551292752
17,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,987591.672,987667.679,76.00699999998324,797.2650000000001,190.9,186.05,47.13499999999988,4.849999999999994,34.94321238173286,11.203287003927707,176.65354881400245,40.831882056363334,844.4,40.60305139578469,177.30000948047845,47.38386566121414
18,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,987811.633,987827.627,15.993999999947846,846.19,201.21499999999997,198.95499999999998,29.3900000000001,2.259999999999991,48.34188089877922,3.7499936314430804,81.83617562142958,5.460130688567921,816.8,48.89117802294668,82.01812401827846,29.476765426349036
19,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,988739.657,988763.646,23.98899999994319,813.69,189.21499999999997,196.68,25.00999999999999,7.465000000000032,27.42449316819095,11.47693214042932,47.18872720552713,18.062418830108808,838.7,30.752630982236486,49.87417689701667,26.100312737589945
20,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,988899.572,988943.566,43.993999999947846,848.6400000000001,220.64499999999998,195.88,59.83499999999981,24.764999999999986,2209.1881043883654,503.5347531805777,6052.6206528085495,1384.274698966177,908.4749999999999,2268.74514319821,6194.487763732494,64.75748952823895
21,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,989495.512,989527.52,32.008000000030734,876.9849999999999,199.815,203.39999999999998,28.545000000000073,3.5849999999999795,24.635534192015147,3.941034880278407,52.50283063125006,9.961401178001813,905.53,25.32882694981589,52.51769165144197,28.76924138728729
22,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,991019.283,991047.303,28.01999999990221,928.015,195.875,195.345,30.715000000000032,0.5300000000000011,29.804624577603853,4.994743896137785,72.09371193782573,9.660688837611984,958.73,30.706096841788902,72.73810699895452,30.71957234402852
23,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,991979.289,992007.286,27.996999999973923,985.99,198.03,192.365,71.06999999999994,5.664999999999992,66.7795187026653,5.623833582670168,192.8654251292117,14.012142610421343,1057.06,69.32515198010945,192.90185495031957,71.29542148693696
24,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,992159.155,992183.132,23.976999999955297,1052.295,202.625,199.86,18.680000000000064,2.7649999999999864,20.49621922420749,3.538572998693359,48.05888935719013,5.562981028170257,1033.615,20.878253261737274,48.266943702939635,18.883527874843786
25,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,992459.202,992495.217,36.014999999897555,1024.025,200.6,201.55,45.94999999999982,0.950000000000017,39.92776893384094,3.009477622114547,87.25266906408092,4.930154491302781,1069.975,40.209375625526135,87.30507640629017,45.959819407826046
26,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,992883.263,992947.272,64.00899999996182,1074.125,199.485,201.60500000000002,21.539999999999964,2.1200000000000045,10.01607946944087,11.051346031416074,41.02913752523485,26.8924955894568,1095.665,16.93593803914691,46.00505447329333,21.644075401827596
27,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,993678.883,993702.885,24.00199999997858,1123.045,192.21,184.89999999999998,62.92000000000007,7.310000000000031,71.35059205222973,8.176259732245219,185.8475275882622,17.790314577136208,1185.9650000000001,72.51092928788155,186.51907246184365,63.343211948874284
28,T5_Pseudo_Text,1257,b,s7_stimuli_t5.jpg,166,995158.802,995182.834,24.03200000000652,1211.79,197.48000000000002,196.76,63.6550000000002,0.7200000000000273,69.68224807472656,5.70342106565493,154.46098930158644,11.100959894521887,1275.4450000000002,70.555507622178,154.55147155880198,63.65907182012651
