id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,771455.039,771503.024,47.98499999998603,166.175,244.83999999999997,180.345,270.59499999999997,64.49499999999998,163.16409696038764,46.44665738950135,490.8108635839081,132.19453344148948,436.77,178.67776589445927,491.1553199469404,278.17487134894117
1,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,771607.003,771666.963,59.95999999996275,440.155,196.885,258.295,98.28499999999997,61.410000000000025,43.41983425906865,26.941546348859273,198.2913066545855,114.35812192961978,341.87,53.28106788880674,208.84128226075492,115.8927492339361
2,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,771766.872,771794.846,27.974000000045635,335.775,199.175,192.41000000000003,23.589999999999975,6.764999999999986,22.1827052527067,6.737929856140927,59.72949389993084,15.767265754858627,312.185,24.854043802323186,60.44109866598852,24.540850127898963
3,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,771994.911,772018.927,24.016000000061467,291.515,197.195,194.95499999999998,84.46000000000004,2.240000000000009,92.51572364753896,3.3627384055063634,272.0108238018781,10.515035469509614,375.975,93.43172992300732,272.01154029491784,84.4896987803839
4,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,772274.965,772302.977,28.011999999987893,380.96000000000004,193.64499999999998,195.58999999999997,64.28499999999997,1.9449999999999932,60.369429287478404,4.860062869625886,204.1741313331525,9.433028926692854,445.245,61.23619777127966,204.39192239513582,64.31441712400103
5,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,772575.033,772627.02,51.98699999996461,461.455,191.36,202.16500000000002,49.829999999999984,10.805000000000007,27.700422047066954,6.474733286315054,115.18902211665792,13.518757306844012,511.28499999999997,29.37016541064792,115.4637242304194,50.988007658664195
6,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,772758.984,772782.979,23.994999999995343,519.675,190.37,188.26,16.315000000000055,2.1100000000000136,25.780707378807506,3.245241831634383,38.78008482912216,8.552011921604464,535.99,26.049458669497636,39.71186078819747,16.45087611648698
7,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,773114.892,773150.822,35.93000000005122,549.79,201.56,199.885,47.860000000000014,1.6750000000000114,50.074100038354324,3.086084803092294,128.37331889478546,7.908007324344812,597.65,50.76962509516791,128.37383056646755,47.88930178025152
8,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,773370.713,773406.752,36.038999999989755,614.155,205.12,201.13,51.055000000000064,3.990000000000009,39.93339339589545,3.7592216840962496,141.7204183697175,8.081414677549867,665.21,40.75715681629356,141.95064721965264,51.21067393620208
9,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,773894.862,773918.858,23.99600000004284,703.4200000000001,201.81,208.065,68.19999999999993,6.2549999999999955,76.28027199164684,7.953830209635601,176.62066468354564,12.002707616736867,771.62,77.57297235480608,177.02803219657144,68.48623967630279
10,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,774234.825,774258.824,23.999000000068918,792.42,209.845,211.185,102.5200000000001,1.3400000000000034,112.78925219120892,3.288737857650253,216.41046253628897,7.795487790078032,894.94,112.8762733058259,216.4152994125324,102.52875694165037
11,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,774614.646,774658.578,43.9320000000298,890.075,209.7,200.365,51.50999999999999,9.33499999999998,34.006223004525424,5.7037766587362535,144.70993412610324,9.847125695258558,941.585,35.19866908264887,144.71246745244815,52.349043209976614
12,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,774914.702,774946.695,31.99299999990035,946.5699999999999,215.385,207.785,19.350000000000136,7.599999999999994,15.911663692926187,6.940193060466589,50.160839157025535,21.906307461363365,965.9200000000001,18.377183833830664,52.4697376262768,20.78899949492532
13,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,775274.677,775298.682,24.005000000004657,977.0550000000001,211.325,214.70499999999998,51.539999999999964,3.3799999999999955,56.49045917721208,3.704294857285477,104.90037615723548,9.076020006080508,1028.595,56.95447817904347,105.29227444157654,51.65071151494426
14,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,775614.73,775650.722,35.991999999969266,1036.415,220.57999999999998,215.635,46.47499999999991,4.944999999999993,43.94665857234309,3.9506759150753834,108.93947494299543,10.7886919629536,1082.8899999999999,44.33578945811191,109.46593050293482,46.737336787626134
15,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,775994.692,776018.696,24.00399999995716,1087.945,206.82,207.69,77.61500000000001,0.8700000000000045,92.45674229496045,3.25508372059385,283.19310147625964,8.648526310141946,1165.56,92.61201649524736,283.2258476394798,77.61987583731374
16,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,776594.492,776622.506,28.014000000082888,1158.865,207.365,206.83999999999997,84.31500000000005,0.5250000000000341,79.26279806395272,2.4744680160934402,280.16424589243195,4.37140364895508,1243.18,79.64151667611414,280.18715093356303,84.31663447979888
17,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,776834.543,776862.545,28.002000000094995,1249.8899999999999,201.01,200.005,22.195000000000164,1.0049999999999955,20.851730021241256,1.6863522672106463,37.38925632939664,4.110516307101693,1272.085,20.959260298871307,37.39504024974016,22.217741784439013
18,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,776994.537,777018.536,23.998999999952503,1279.63,207.40499999999997,204.24,83.04999999999995,3.1649999999999636,91.03981932907313,5.935817164455418,234.4309660266236,10.062543919784764,1362.68,91.8799072950598,234.51686002427888,83.11028651737396
19,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,777766.424,777890.412,123.98800000001211,1388.5,286.63,217.175,986.3050000000001,69.45499999999998,383.71478665990514,108.64832668274151,9190.950042027102,1885.1156625672932,402.195,407.0559177885763,9305.507855557664,988.7474652559167
20,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,778022.381,778054.37,31.98899999994319,402.18,294.03,278.995,91.43,15.034999999999968,77.73628011674391,14.157004097509217,235.01586607640243,60.9824234717498,310.75,80.16774255689417,242.79891531909558,92.65795230308082
21,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,778302.404,778358.414,56.01000000000931,304.975,293.21500000000003,294.31,61.29499999999996,1.0949999999999704,53.179149295925136,5.840605919334401,238.8374395078371,20.711824231488567,366.27,53.96514254778664,238.97551249269037,61.30477999308043
22,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,778482.455,778534.463,52.008000000030734,371.48,297.055,299.07000000000005,55.329999999999984,2.015000000000043,36.26866255199114,4.089573087036323,125.78323731694574,11.835328132279715,426.81,36.73731197381648,126.33882135721318,55.36667883303096
23,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,778762.321,778794.344,32.0230000000447,431.655,300.90999999999997,295.78,66.33500000000004,5.1299999999999955,79.61569121831978,5.824506028211362,228.2419886600436,11.172225186679215,497.99,79.9586011609376,228.4519449126802,66.53306790611721
24,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,779282.307,779342.309,60.00199999997858,498.58000000000004,298.355,295.445,122.94499999999994,2.910000000000025,70.66986151185925,4.511481334209301,327.69036000214726,16.83667479388892,621.525,71.33422457094098,327.6943215836812,122.97943374808645
25,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,779662.318,779686.317,23.999000000068918,637.975,298.28499999999997,299.71000000000004,17.889999999999986,1.4250000000000682,23.404488562554736,3.7765808732537294,47.12295894461431,6.6442554160158025,620.085,23.891614916702924,47.12306220939095,17.946663338905083
26,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,779842.346,779866.352,24.00599999993574,613.81,288.88,301.125,103.88499999999999,12.245000000000005,120.6819917200579,13.922948511398316,339.049275078322,24.62405769815309,717.6949999999999,123.0911670734298,339.72410259267957,104.6041741518951
27,T4_Meaningful_Text,1189,b,s7_stimuli_t4.jpg,158,780022.357,780054.354,31.99700000009034,727.4949999999999,299.08500000000004,302.24,19.63500000000022,3.1549999999999727,17.121764128820818,4.156110248541488,66.52459591413385,6.379521308622007,747.1300000000001,18.19372255374355,66.82978492907154,19.88686124052784
