id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1314008.416,1314032.426,24.010000000009313,181.26999999999998,219.70999999999998,182.59,236.885,37.119999999999976,259.5444158864605,41.95232055838205,591.3884650972763,114.24811341511314,418.155,267.70942428745326,594.1949368153128,239.77572359394517
1,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1314208.484,1314240.486,32.002000000094995,377.615,217.79500000000002,224.09,86.88999999999999,6.2949999999999875,130.3046193000357,8.758766432828715,396.9437551805056,21.86248113260208,290.725,130.8055701177977,397.54535949759816,87.11773140411772
2,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1314468.492,1314496.491,27.998999999836087,293.15,232.805,228.79000000000002,22.20500000000004,4.014999999999986,27.39483012473562,6.8637202473998205,65.7847070930961,21.769294362410577,315.355,30.344397165329877,66.44002205588869,22.565067028484577
3,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1314940.447,1314972.447,32.0,315.44,244.365,230.60500000000002,4.140000000000043,13.759999999999991,4.176284568015307,11.31214087714385,11.377909138057605,16.080339793381775,319.58000000000004,12.625895410447692,16.299453071565353,14.369314527840222
4,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1316820.242,1316836.229,15.98699999996461,376.94,229.525,229.89499999999998,51.485000000000014,0.3699999999999761,84.72158515540175,4.146930327657959,128.83799923869387,6.715077690808731,428.425,84.89819909802719,128.9817637402831,51.48632949628475
5,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1319268.001,1319292.007,24.006000000052154,447.33000000000004,218.495,226.01,13.68999999999994,7.514999999999986,25.17198955567429,8.235415825446356,46.092027894273095,14.827036077259024,461.02,26.80186661488173,46.39120789147475,15.617020362412228
6,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1320155.918,1320191.922,36.00399999995716,490.99,223.02,222.285,26.485000000000014,0.7350000000000136,20.22890448882394,13.499553345755855,41.1277652608671,23.413500885251253,517.475,25.942336295440217,44.783948209407036,26.495196734502667
7,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1320287.941,1320331.952,44.010999999940395,518.82,228.675,237.3,42.43999999999994,8.625,37.466584209316856,9.124559794898856,119.96420098873237,32.0868896021346,561.26,40.13180616666742,120.06018655827721,43.30755390229279
8,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1320807.91,1320887.892,79.98200000007637,540.835,220.38,228.345,9.245000000000118,7.965000000000003,4.471804010516627,10.793401200448375,11.084723144540956,26.34677519078496,531.5899999999999,12.31450990978802,27.24281258935972,12.202919732588683
9,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1322047.83,1322175.825,127.99499999987893,558.495,228.21,246.245,14.480000000000018,18.034999999999997,237.21991081305893,130.46046339380695,3688.5814188486875,1935.6492213945617,572.975,278.70111955175474,4165.617696304015,23.128588910696656
10,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1323359.763,1323391.743,31.979999999981374,544.9100000000001,246.365,221.905,15.344999999999914,24.460000000000008,12.623402157448112,20.121087064801728,23.29943894278273,29.87372731915587,560.255,24.532274220196413,32.099790128729346,28.874913419783578
11,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1323487.681,1323511.665,23.983999999938533,554.77,236.07,251.47,4.375,15.400000000000006,5.467834519384641,16.89234373990944,10.333366988748708,24.41833855302947,550.395,18.070505872148132,24.609389212977202,16.009391774830178
12,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1324219.404,1324251.439,32.03499999991618,553.8299999999999,231.345,226.27,24.125,5.074999999999989,23.33504694506039,5.062771743235567,51.609359588618325,11.859311783253496,577.9549999999999,25.179355321879495,51.609453688313764,24.653017056741756
13,T5_Pseudo_Text,1929,b,s7_stimuli_t5.jpg,166,1324395.494,1324431.476,35.98200000007637,587.375,229.14,238.85,24.894999999999982,9.710000000000008,18.42066959829466,7.398975048028316,48.69285950415732,15.265869466168477,612.27,21.24741224330453,49.18987821895772,26.721622798774764
