id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,871092.119,871132.123,40.004000000073574,133.0,180.945,124.45,209.815,56.49499999999999,152.15734553559278,38.22962873464091,510.4274729506598,116.41360254555791,342.815,160.18993899868804,514.5843280081541,217.28787184286196
1,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,871252.131,871276.123,23.991999999969266,346.115,171.62,183.645,57.889999999999986,12.025000000000006,63.474887223680334,13.184937215316488,124.13574228105864,21.906307461363365,288.225,65.88457810314178,126.05383301693445,59.125736570464795
2,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,871708.094,871744.076,35.98199999995995,263.375,160.065,166.615,45.450000000000045,6.550000000000011,41.96651855296622,5.84899213281513,133.64215899435814,12.995729395069253,308.82500000000005,42.789174025538614,134.27254240232128,45.91954921381529
3,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,871852.022,871876.005,23.98300000000745,310.295,157.065,159.93,41.54000000000002,2.865000000000009,51.24590314062544,4.51378490016853,113.20631350730737,7.371573902801421,351.83500000000004,51.73993186514955,113.44606436416922,41.63868183552407
4,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,872171.966,872195.968,24.00199999997858,360.875,154.2,157.835,63.17500000000001,3.6350000000000193,69.26961123791942,4.0172350177644525,200.29723861245154,9.108904136537479,424.05,69.8557532523849,200.50425414524744,63.27948996317844
5,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,872579.933,872747.889,167.9560000000056,426.59000000000003,247.15,158.135,3.4850000000000136,89.01500000000001,135.5120444595847,78.12050652821942,2786.8683058811775,1627.904425139228,423.105,158.88017575370188,3227.492489799613,89.08319398180558
6,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,872791.82,872803.801,11.981000000028871,449.98,157.0,165.265,2.6200000000000045,8.264999999999986,7.685909133409307,31.238148110171252,16.997957741692034,74.08606000206682,447.36,32.911504580993565,76.01101797777868,8.670330155190157
7,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,873179.876,873219.889,40.012999999918975,466.95,157.375,158.91,35.96999999999997,1.5349999999999966,27.31132993736329,4.967328422997496,68.66061821554335,13.775006909914723,502.91999999999996,28.931069456345103,68.7472955188899,36.00273774312167
8,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,873963.902,874139.813,175.91099999996368,513.105,199.885,175.45499999999998,0.6850000000000591,24.430000000000007,154.95988700166706,73.11034428601751,3383.4171351596815,1421.0154578766014,512.42,175.74065864035762,3663.426707468782,24.43960157203878
9,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,874467.726,874499.755,32.02899999998044,533.9000000000001,172.375,178.625,55.909999999999854,6.25,46.54021025693617,5.857488326562532,135.4776910204226,17.428589142111214,589.81,47.13204267908113,136.17148708950967,56.258249172898935
10,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,874767.819,874799.792,31.972999999998137,590.87,166.23000000000002,177.615,48.754999999999995,11.384999999999991,45.40653463485309,9.367909038279645,129.59441602310966,17.676454509629195,542.115,47.81249589305038,130.79437949851595,50.06663809364475
11,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,875119.782,875171.8,52.01800000004005,539.7950000000001,165.965,167.3,71.44499999999994,1.335000000000008,40.72281701346792,5.540257120606701,214.1330434055844,11.309313548622404,611.24,43.093231803297265,214.15485907925958,71.45747161773912
12,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,875667.489,875703.441,35.95200000004843,603.83,180.11,180.515,62.83499999999992,0.4049999999999727,91.74970664932418,5.974191358306614,283.72753881627403,10.343718470719818,666.665,92.2280595279231,283.8286829898516,62.83630519055039
13,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,876167.607,876191.61,24.003000000026077,681.1099999999999,173.235,181.36,59.955000000000155,8.125,72.83410522924395,12.302697569313372,182.00104594527195,18.250692403531556,741.065,75.3740049989877,182.85846766631389,60.503038353458074
14,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,877211.547,877603.415,391.86800000001676,757.895,200.89,168.765,16.305000000000064,32.125,208.79960087617414,77.81916374692149,5115.184891060767,1635.4264600087079,774.2,230.0993680595846,5340.729459692808,36.02594412364515
15,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,878151.506,878183.508,32.00199999997858,791.7349999999999,182.3,175.48000000000002,34.51499999999987,6.819999999999993,46.57498633417356,6.329459514447061,109.43838616027612,17.785868110415045,757.22,48.16641927574109,109.66230373764951,35.18234820190362
16,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,878931.322,878947.322,16.0,782.7,163.985,172.06,10.204999999999927,8.074999999999989,16.77912756558899,13.276967671938449,23.67657392890515,19.072795664951705,792.905,22.205671728288127,26.97398850540542,13.013364284457664
17,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,879567.365,879587.361,19.99600000004284,803.8199999999999,178.695,186.185,5.434999999999945,7.490000000000009,7.361219914002686,9.854147835400795,17.038239136120094,12.334632579237368,798.385,13.302452879480308,19.39946285084451,9.254151770962023
18,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,880639.222,880651.227,12.005000000004657,765.45,183.885,182.5,16.72499999999991,1.384999999999991,36.65253660240837,3.1881857390284623,60.688932591175764,4.732948311512985,782.175,37.03346430417201,60.68936891670979,16.78224806156782
19,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,880835.264,881011.235,175.97100000001956,785.45,184.92000000000002,182.62,20.519999999999982,2.3000000000000114,239.19986222334785,87.02368308251863,5224.630646978535,1651.243726758435,805.97,263.2925864553184,5425.683758702118,20.648496313291176
20,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,881383.151,881411.136,27.985000000102445,799.65,190.725,187.08,33.23000000000002,3.644999999999982,49.14729649898611,5.005836471984225,102.1234026387216,10.03467712783835,832.88,49.51224130349804,102.21292844507705,33.42931236205736
21,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,882459.098,882515.097,55.9989999999525,856.575,186.965,186.92000000000002,38.799999999999955,0.044999999999987494,18.9318701382781,5.541046465591164,113.45025007600671,10.884647181205288,895.375,21.150573779340966,113.89562780215077,38.800026095352
22,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,882683.104,882707.108,24.00399999995716,905.055,178.745,178.45,34.235000000000014,0.2950000000000159,39.224356847281264,4.0824225407438535,99.21142158820595,5.721838699485586,939.29,40.172734358748365,99.27854594262081,34.236270971003854
23,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,882943.01,882978.95,35.93999999994412,948.69,179.39499999999998,174.935,15.724999999999909,4.4599999999999795,11.97919905608591,6.353694341145003,57.582228940590696,13.736721663744886,964.415,15.737221937635459,57.609698997543475,16.345250839311
24,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,883570.977,883615.004,44.02700000000186,978.575,180.77,192.42000000000002,33.74000000000001,11.650000000000006,20.16045601450999,6.961013583659991,61.15150315236749,15.673974746737764,1012.315,22.97152758127496,61.32926163181095,35.694678875148895
25,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,884066.94,884222.966,156.02600000007078,1030.99,192.745,191.97500000000002,2.740000000000009,0.7699999999999818,348.80972246528364,88.13424442957496,6759.5504074791115,1500.7196072166769,1033.73,365.8235854577729,6924.137567288478,2.846137733842131
26,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,884438.867,884474.838,35.97100000001956,1059.77,174.15,163.89499999999998,23.769999999999982,10.255000000000024,20.982807360137127,7.5000092256502136,69.20723177496193,13.627657666641634,1083.54,23.590067904948814,70.316305793766,25.887794904162842
27,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,885198.842,885222.842,24.0,1088.02,171.16500000000002,181.28,53.01999999999998,10.11499999999998,89.40098933525702,11.087432652355611,248.80133103625076,26.011347191339592,1141.04,90.4596582540304,250.15733550731318,53.97623203781455
28,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,886238.717,886278.742,40.02500000002328,1149.4850000000001,172.755,183.25,26.59999999999991,10.495000000000005,18.672858527509753,8.035101663798228,39.56282095518051,16.302377517433758,1176.085,21.190003895008054,40.29683762039051,28.595542047668815
29,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,886458.705,886482.695,23.989999999990687,1179.1100000000001,176.47,177.14499999999998,25.125,0.674999999999983,47.88639900114003,4.216151695212066,99.78746140859083,7.302102486908612,1153.9850000000001,49.392394663911574,99.99138200533238,25.13406552868039
30,T4_Meaningful_Text,1082,b,s7_stimuli_t4.jpg,158,886858.693,886882.694,24.001000000047497,1146.665,172.06,177.025,29.105000000000018,4.965000000000003,31.902939289909938,6.078003995977841,133.57533791557623,10.621574137550645,1175.77,33.89215002943934,133.8486878653925,29.525450885634264
