id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,354661.396,354741.437,80.04099999996834,162.14499999999998,321.35,157.475,421.7350000000001,163.87500000000003,145.05664431123063,53.86176826488217,653.9356917168898,201.4132448150934,583.8800000000001,160.981978673626,654.5392307528288,452.45488819328733
1,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,355025.466,355097.441,71.97499999997672,589.04,207.6,351.51,234.89499999999998,143.91,85.85560303245285,53.141801252542564,333.0350796442565,255.86781647322866,354.145,109.78867883703485,333.46061188954235,275.4736813653892
2,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,355485.458,355509.461,24.003000000026077,352.44,169.32,183.7,113.76499999999999,14.379999999999995,140.71954333556502,19.13620096967164,424.8554040373472,41.92726633243726,466.205,143.2136059108018,426.1870975023404,114.67022117795011
3,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,355765.418,355893.291,127.87300000002142,463.90999999999997,175.995,183.325,27.555000000000064,7.329999999999984,199.5957137531476,85.86908976925938,3154.5053096810802,1350.5382291343203,491.46500000000003,218.73515617506254,3431.4511882233433,28.513276293684722
4,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,355949.217,355973.191,23.973999999987427,497.57,170.66,161.05,91.28000000000003,9.609999999999985,112.71574468088596,14.155188714513928,339.11142339078737,20.50732059526876,588.85,117.21018708816898,339.6282716195616,91.78447853531667
5,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,356309.278,356349.296,40.01799999998184,577.5250000000001,173.975,178.44,37.24499999999989,4.465000000000003,32.51723609858062,8.016856969212302,76.12158534460731,17.058334539907428,614.77,34.29442606928906,76.30076311941144,37.511681513896335
6,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,356449.312,356473.319,24.007000000041444,620.42,168.915,175.39999999999998,70.71000000000004,6.484999999999985,123.48234110454153,10.065104333350137,282.83146645410983,18.805021366006095,691.13,124.71046293493187,283.45593527946846,71.00675548847451
7,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,356629.349,356653.351,24.002000000036787,695.13,166.82999999999998,160.65,21.774999999999977,6.179999999999978,23.866676147388358,6.7735404775069235,60.47391591008043,14.962279357850012,716.905,26.631104110299635,62.29738605336361,22.634995582062718
8,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,357269.234,357293.211,23.977000000013504,733.89,155.91,167.645,110.63999999999999,11.735000000000014,122.84271671114338,12.875104673348895,351.8939274174446,30.34951779909768,844.53,123.68496499180215,352.6257898256617,111.26059421466343
9,T1_Syllables,1913,b,s7_stimuli_t1.jpg,12,357889.217,357913.221,24.004000000015367,846.7850000000001,164.055,164.89499999999998,115.31499999999983,0.839999999999975,126.37655711110632,6.74008238843285,426.3676959653608,11.638072663408014,962.0999999999999,129.0372930295432,426.52650198801143,115.31805940528119
