id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10655618.442,10655678.457,60.01500000059605,168.875,240.51,178.635,280.06,61.875,131.01589700348217,32.549174928580676,708.5416444950273,108.3261283186821,448.935,141.68764717437864,709.5235080575032,286.8137361163164
1,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10655778.479,10655802.484,24.00499999895692,452.13,173.56,256.085,60.764999999999986,82.52499999999998,66.59185318437731,90.43829283307865,101.2906832624764,213.75917642733532,391.365,118.98483322501521,224.71273020919736,102.48297834274722
2,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10656158.565,10656206.589,48.024000000208616,326.895,152.05,147.755,136.09500000000003,4.295000000000016,79.14815240694472,14.49191522903581,343.3030910477578,41.74197468938745,462.99,83.27821736169413,345.83146874440814,136.16275573738955
3,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10656578.392,10656602.375,23.982999999076128,482.94,170.435,177.21,121.7949999999999,6.775000000000006,133.6001806566121,9.10994609448053,358.2453281930578,15.862047417697369,604.7349999999999,134.2443512552082,358.3198141981091,121.98328840460064
4,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10657298.356,10657322.363,24.006999999284744,616.0350000000001,173.3,175.425,91.94499999999994,2.125,103.83122779686546,6.8983785740082055,331.68507089747516,15.254422925604938,707.98,104.98913704763675,331.74958632843203,91.96955284223137
5,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10657738.347,10657770.344,31.997000001370907,733.2850000000001,161.47,164.36,96.74499999999989,2.890000000000015,92.43891374818904,8.83893706039784,408.8848469371394,16.775100300926113,830.03,95.544994650353,409.0870580535693,96.78815591279741
6,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10659138.176,10659166.183,28.006999999284744,853.62,182.05,163.685,2.6100000000000136,18.36500000000001,4.921993604321273,17.25046040895176,9.698393885891248,25.15007228036178,851.01,18.319444896289298,25.483603258013584,18.549537056217883
7,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10659518.073,10659542.049,23.975999999791384,849.9100000000001,180.64,184.445,93.15999999999985,3.805000000000007,164.82662918328347,15.68497313685945,433.3200132159568,32.15995541699538,943.0699999999999,168.73669277690715,433.6618628404073,93.23767277769204
8,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10660158.073,10660194.072,35.99899999983609,974.765,174.195,168.52499999999998,100.99999999999989,5.670000000000016,75.21012529684612,11.122145621853413,275.99973860908494,36.1725435024949,1075.7649999999999,77.67828470332546,276.0038858917204,101.15902777310573
9,T1_Syllables,1318,b,s7_stimuli_t1.jpg,12,10660438.098,10660474.1,36.002000000327826,1090.12,171.93,175.29,113.01499999999987,3.359999999999985,84.92114594997618,5.341603213038671,401.18474776111697,10.490037615723326,977.105,86.30701546304797,401.2064736161861,113.06493631979798
