id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,738218.153,738258.179,40.025999999954365,156.20499999999998,218.515,167.07999999999998,149.99500000000006,51.435,107.42099114815986,33.80735884758672,364.28026005741907,68.33194124945642,306.20000000000005,118.63441502769277,365.7711154804197,158.56878397086868
1,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,738310.214,738326.226,16.011999999987893,307.975,201.165,217.9,36.17500000000001,16.735000000000014,59.43459501754889,29.87748750232429,61.6443954400003,62.235866185160425,271.8,69.30758029345238,87.59757147878202,39.85838493968366
2,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,738482.253,738514.252,31.998999999952503,277.15,205.29500000000002,199.32999999999998,24.465000000000032,5.965000000000032,21.033627066682268,5.865811614616015,56.790893298917304,15.028047618763953,301.615,22.723029059686183,56.861264010664875,25.181688783717462
3,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,738598.25,738630.249,31.998999999952503,308.15,203.01,200.405,51.11500000000001,2.6049999999999898,42.022780587748485,8.726749466308439,77.01463352985718,21.47333718829915,359.265,44.06678100195154,77.3005681574663,51.18133693056485
4,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,738858.22,738882.22,24.0,393.595,204.255,204.125,29.434999999999945,0.12999999999999545,32.681344985663124,3.989941162093361,64.45289569535424,8.780062831969268,423.03,33.02746318141341,64.60786879100898,29.43528707181224
5,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,739678.016,739702.03,24.014000000082888,450.94,220.35,222.305,29.10499999999996,1.9550000000000125,31.88627605543654,4.441990236433291,106.22839543927074,9.792126781265699,480.04499999999996,33.67480747985069,106.2284005240009,29.170585355799734
6,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,740078.122,740134.137,56.01500000001397,523.745,227.89,206.64999999999998,34.43000000000001,21.24000000000001,16.16996084774633,17.565088186145708,34.519707052481195,34.651210698395474,489.315,25.19472438488225,43.71823825478954,40.45444969345154
7,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,740538.127,740574.127,36.0,477.985,214.29500000000002,208.52499999999998,48.604999999999905,5.770000000000039,45.2814476390321,8.359876720576596,108.58339876839825,17.95473522942031,526.5899999999999,46.5112859009649,109.12431099166939,48.94628612060358
8,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,741365.921,741373.917,7.996000000042841,579.335,238.07,235.75,7.889999999999986,2.319999999999993,29.21571570334563,10.561086419790419,55.174273912737156,18.194021153096916,587.225,31.23826281617802,58.09666864388255,8.224019698419973
9,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,741529.896,741561.899,32.00300000002608,607.9200000000001,221.155,217.48000000000002,36.11500000000001,3.674999999999983,29.689523992441018,5.865440099875552,69.3197470029627,15.919899116065729,644.0350000000001,30.53076021651887,69.51173941122227,36.30149928033276
10,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,741858.02,741910.037,52.01699999999255,684.01,215.185,217.64,68.995,2.454999999999984,36.38045988273881,7.826075150767792,107.01722015787885,24.782243242228006,753.005,39.211449654939166,107.04714112452032,69.03866344303025
11,T4_Meaningful_Text,1209,b,s7_stimuli_t4.jpg,158,742178.02,742202.018,23.99800000002142,768.0250000000001,217.26,217.71,20.264999999999873,0.45000000000001705,22.214138774831724,13.658515546763667,36.9617626334577,30.680893716207166,788.29,26.41009178600125,44.99830095196616,20.26999568327519
