id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,299133.585,299165.608,32.022999999986496,156.925,186.82999999999998,182.295,303.67,4.534999999999997,249.46148300094745,7.751140735049748,535.3796028350375,13.538108167190549,460.595,250.3115384973589,535.5507440985859,303.7038608990673
1,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,299353.672,299377.67,23.997999999963213,468.185,185.33999999999997,191.08499999999998,135.21499999999997,5.7450000000000045,148.22568812086948,6.385526904171624,364.6521226356057,14.469017400997883,332.97,148.4250007894586,364.75157252259663,135.33699143249783
2,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,299773.674,299797.676,24.00199999997858,336.22,179.93,194.245,112.20499999999998,14.314999999999998,122.98631367011153,15.689786293494025,288.7555495412799,30.220515889811825,448.425,126.0398741119151,290.2052403639143,113.11446083503203
3,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,300133.621,300161.606,27.985000000044238,473.67,171.48000000000002,163.825,109.35999999999996,7.65500000000003,102.80068494700848,10.608463538302294,275.0488550450113,19.90485135194161,583.03,105.71447862174298,275.1070624493663,109.62759061933265
4,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,300853.562,300877.557,23.994999999995343,593.76,171.64499999999998,184.88,102.53500000000008,13.235000000000014,118.01350627144707,16.08728215544875,279.6137612742862,33.8706543705178,696.2950000000001,119.8884954839158,280.82102071722113,103.38564431293166
5,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,301433.486,301473.476,39.990000000048894,723.4300000000001,173.89499999999998,169.05,83.93499999999995,4.84499999999997,57.92846491623948,10.33779291548512,149.92334745861987,20.19590507669857,807.365,60.7890770598044,149.96941349049052,84.07471825703604
6,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,302133.378,302161.376,27.997999999963213,842.4649999999999,167.725,179.415,133.51999999999987,11.689999999999998,125.45869740837925,13.127252544833379,311.80732499150577,36.642081849254446,708.945,127.1639308816262,311.8686064988449,134.03076699026968
7,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,302913.4,303089.324,175.92399999999907,714.27,199.515,164.41500000000002,88.23000000000002,35.099999999999966,227.50804862531294,67.94482114437932,5198.423360350704,1411.665218111995,802.5,241.03383656252097,5386.687676250322,94.95547851493352
8,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,303585.152,303609.145,23.993000000016764,845.415,164.785,180.555,96.24000000000001,15.77000000000001,105.52798610770155,23.115622509977726,304.5831938277345,78.2704815971389,941.655,112.7848915938182,304.62053288531416,97.52348691469149
9,T1_Syllables,1349,b,s7_stimuli_t1.jpg,12,303985.273,304017.267,31.994000000006054,952.275,154.21,157.11,116.08000000000004,2.9000000000000057,95.50130595654556,7.153730219612104,312.8596171661236,11.512323740788924,1068.355,98.482133802544,312.86503674463535,116.11621936663288
