id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9873761.873,9873789.869,27.996000001206994,177.89,209.60500000000002,198.84,233.925,10.765000000000015,219.81801638173513,11.16849761926311,628.8689074564523,16.047455662924996,411.815,220.64126428439423,629.0044682142686,234.1725663906855
1,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9873869.857,9873893.854,23.99699999950826,422.13,203.70499999999998,222.51,87.08000000000004,18.805000000000007,116.28979214065828,20.616047332195016,259.454884775171,41.444365468650616,335.04999999999995,119.51377299219705,259.95704344433375,89.08734155310735
2,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9874261.861,9874285.869,24.008000001311302,349.13,169.825,176.15,105.17500000000001,6.325000000000017,115.2483286461653,6.930995716869208,264.09219689953676,9.303882948159885,454.305,115.62932755076325,264.2304908044761,105.3650143548607
3,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9874521.721,9874545.719,23.997999999672174,467.33,176.425,177.31,80.96499999999997,0.8849999999999909,88.75225618788325,3.3927859655785504,155.640589452099,5.853375221312907,548.295,88.902873564689,155.75061825391998,80.96983666773693
4,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9874689.678,9874705.675,15.997000001370907,559.245,183.465,177.735,18.459999999999923,5.72999999999999,30.357777734967012,9.423211132052007,58.219465777390944,12.893802590246889,577.7049999999999,32.64841099573621,59.63016301035117,19.328851492005338
5,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9875217.723,9875249.722,31.998999999836087,602.905,164.255,166.445,91.09500000000003,2.1899999999999977,76.05134806437304,2.7377302905343828,191.78024882413635,8.02372783146231,694.0,76.13072867930039,191.94802433825944,91.12132091338451
6,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9876057.563,9876085.564,28.001000000163913,721.19,167.725,169.45499999999998,110.54999999999995,1.7299999999999898,120.02093071919519,5.4584956036567105,230.41910211089302,13.416725226379684,831.74,120.23487603951503,230.43337789598226,110.5635355802264
7,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9876961.55,9876997.55,36.0,849.1600000000001,161.64999999999998,157.925,89.63499999999999,3.724999999999966,86.80314302916888,3.1020696397593728,283.49408866818965,6.47817369999217,938.7950000000001,87.04280761421981,283.49924571957587,89.71236731911603
8,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9877133.577,9877165.583,32.00600000098348,945.54,167.01,175.365,20.465000000000032,8.355000000000018,17.09314286104386,7.195931900235912,51.397895903999924,16.832466676529652,966.005,19.862632124906415,51.398411359634174,22.104801514603146
9,T1_Syllables,1090,b,s7_stimuli_t1.jpg,12,9877621.373,9877649.385,28.012000000104308,979.98,155.255,161.16500000000002,97.44999999999982,5.910000000000025,91.49273983213223,5.7663545820338,190.91361272107568,13.078075363681341,1077.4299999999998,92.45945938417955,190.99628365345313,97.6290458828722
