id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,519285.208,519317.203,31.994999999995343,131.035,162.36,152.78,17.099999999999994,9.580000000000013,14.060498481520495,7.876926173934496,20.261689784083654,11.018938437612512,148.135,16.446820974898845,23.00633795628747,19.60067345781772
1,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,519433.17,519457.164,23.994000000006054,155.43,152.06,161.445,194.95499999999998,9.384999999999991,213.75095951336024,10.289824600706554,513.1865000108336,18.28814857108195,350.385,214.26212688618514,513.2118243056798,195.180763012137
2,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,519993.023,520052.9,59.87700000003679,344.755,165.785,175.65,120.34000000000003,9.865000000000009,60.32638215263764,7.3964262457647685,354.77297858841393,17.166965899681237,465.095,63.0060267151116,354.8121480050824,120.74366991689465
3,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,520292.974,520316.983,24.009000000020023,471.68,154.495,161.77499999999998,82.65999999999991,7.279999999999973,90.57372211883298,18.243660933085454,207.09935633132545,35.0128457251688,554.3399999999999,94.08808943905746,208.15827419518354,82.97996143648167
4,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,520701.118,520709.119,8.00099999998929,588.315,168.97,167.25,1.4600000000000364,1.7199999999999989,4.800236491983378,5.654932110149155,6.772437764681868,9.10662747969175,589.7750000000001,7.466915761137874,11.348857974720014,2.256102834535718
5,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,521452.907,521476.873,23.9660000000149,615.54,165.70999999999998,170.365,72.29500000000007,4.65500000000003,81.63053318790061,10.060785582491997,256.387536911272,21.801997358415207,687.835,84.64989455194257,257.3128371695536,72.44471029688786
6,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,521952.955,521976.962,24.006999999983236,722.145,176.465,177.525,82.75999999999999,1.0600000000000023,92.51004375223717,10.224045646517453,261.85663493048867,24.788437255189862,804.905,93.46819203048818,263.02730633657353,82.7667880251493
7,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,522233.012,522257.011,23.99900000001071,841.87,173.39999999999998,170.20499999999998,99.31499999999994,3.194999999999993,115.17745634146623,10.934024085934908,354.7211152376473,23.479269146164825,742.5550000000001,117.8684636118163,355.2090816592916,99.36637887132643
8,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,522472.928,522500.921,27.992999999958556,737.47,159.585,176.87,108.29999999999995,17.284999999999997,106.97533154436006,16.24412374371257,405.3982574435023,25.195542815555495,845.77,111.91462152786934,405.9738306579488,109.67069446757411
9,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,522892.895,522916.864,23.96899999998277,853.27,164.065,160.305,93.375,3.759999999999991,102.61319733576421,9.043564032142307,302.3529111241757,18.33938489558595,946.645,107.05255593731472,302.9085933142408,93.45067268350721
10,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,523172.707,523212.735,40.02799999999115,955.25,148.94,161.70999999999998,73.5,12.769999999999982,48.320951572795295,22.115290471910733,156.25920725983735,34.4210793185464,1028.75,57.53741259049665,160.00547039062906,74.60109181506661
11,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,523296.812,523320.828,24.01600000000326,1033.645,149.91000000000003,140.995,26.170000000000073,8.91500000000002,28.666558247273738,10.828304933102466,41.041497816929144,18.368452585799588,1059.815,32.123509040867276,41.082729046602786,27.646810394691176
12,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,524052.797,524076.805,24.007999999972526,1096.04,153.215,153.8,81.02500000000009,0.585000000000008,88.78868553861025,5.352464550593915,259.8183284150076,16.959731450081648,1177.065,90.65421529755538,259.8223551941678,81.02711182067404
13,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,524752.696,524776.699,24.003000000026077,1208.43,152.32,156.515,93.24499999999989,4.194999999999993,119.10886291879014,7.731995211978604,216.58650482701287,12.788729565529383,1301.675,119.50892362633749,216.96374277072636,93.33931674273163
14,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,525132.62,525216.693,84.07299999997485,1335.0,245.22500000000002,136.73,975.465,108.49500000000003,307.40223025940134,39.32196589388037,698.8884043781276,111.99001071450306,359.53499999999997,312.7104464956666,698.8884816254923,981.4800717538793
15,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,525412.662,525432.655,19.993000000016764,344.405,197.16,203.89999999999998,22.82499999999999,6.739999999999981,30.033371236561,8.868737807552659,51.70677977216313,17.071131490161285,321.58,31.822146679676802,51.87260769130437,23.79933244862131
16,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,525616.677,525632.68,16.003000000026077,331.56,218.66500000000002,201.315,5.310000000000002,17.350000000000023,10.504075629834855,28.520687434181106,25.445955484400454,34.684086609874,336.87,31.114672950519537,43.01723508636196,18.1443820506514
17,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,526192.446,526216.426,23.979999999981374,351.63,231.81,232.44,82.02499999999998,0.6299999999999955,98.61591386794377,2.599868899588205,363.04211692122936,4.67305131338289,433.655,98.86908146641441,363.04355101408333,82.02741934865436
18,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,526452.533,526484.532,31.998999999952503,478.505,220.05,247.995,24.33000000000004,27.944999999999993,20.002378803154173,22.974223503681124,27.458248931439005,41.03939481010336,454.17499999999995,31.086641916069496,47.72828795104599,37.0522863667008
19,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,526696.525,526748.519,51.993999999947846,455.87,230.635,215.63,118.13999999999999,15.004999999999995,59.77461498571755,19.15391263660829,256.7264064763431,55.19336924789424,574.01,70.29479993529134,256.7286999730837,119.08908272801499
20,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,526968.547,527008.56,40.01300000003539,582.95,224.82999999999998,207.45499999999998,24.569999999999936,17.375,16.956711663585622,14.448167895488632,31.133488170189523,41.456524374455846,607.52,24.546092799932463,48.10100887063928,30.092781941854376
21,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,527152.51,527180.489,27.978999999933876,603.6400000000001,219.67000000000002,224.145,86.17499999999995,4.474999999999994,83.83754936775817,13.610144418713942,307.927754502289,25.668873411540595,689.815,89.88071866317318,308.0144088636525,86.29111338950258
22,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,528032.512,528056.522,24.010000000009313,723.49,230.73000000000002,223.615,91.75999999999999,7.115000000000009,100.53369176120096,8.980994017229037,217.25547457708987,31.634533499454644,815.25,102.99472535189717,217.3256340405164,92.03543244316288
23,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,528160.485,528168.48,7.994999999995343,821.495,218.695,223.93,0.8000000000000682,5.235000000000014,2.6323016306521634,17.226137431076,3.2242569132071246,21.45654546708256,820.6949999999999,17.471532726640376,21.553337481725997,5.295774258784097
24,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,528540.472,528564.474,24.002000000094995,856.015,225.305,229.6,61.49000000000001,4.2949999999999875,67.40014170925765,8.871938676024461,127.68907856380673,21.961108867673772,917.505,70.39487671827222,127.7440966051918,61.63981769116454
25,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,529052.319,529076.316,23.996999999973923,966.715,220.37,226.075,79.31999999999982,5.704999999999984,86.94940710224388,13.292240002817143,214.86490840482014,20.947191100990242,1046.0349999999999,89.38613169636743,215.88356509663527,79.52489814517195
26,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,529852.3,529892.307,40.006999999983236,1085.635,231.265,232.1,94.56500000000005,0.835000000000008,63.68164242813547,16.950081894319762,167.11715098152547,52.18711503496311,1180.2,70.79684725238084,175.0760895378191,94.56868641363276
27,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,530352.135,530376.136,24.001000000047497,1202.405,212.41500000000002,235.325,76.53999999999996,22.909999999999968,83.89772750303798,25.11198553791851,273.10270344383406,48.208135249688546,1278.945,94.60775850105195,276.02890135709316,79.89517945408217
28,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,530808.109,530868.148,60.038999999989755,1334.63,309.3,211.16500000000002,964.0950000000001,98.13499999999999,422.41979909424316,45.37090214126686,697.8697603170191,158.87561404712227,370.53499999999997,427.1950375817951,697.9436206274835,969.0766983319743
29,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,530936.176,530944.179,8.003000000026077,308.615,290.61,302.93,1.169999999999959,12.319999999999993,6.836854671185666,40.49512987319604,10.682001397822692,63.960537600501524,309.78499999999997,41.0684549760918,64.84639946834562,12.37543130561516
30,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,531404.172,531416.17,11.99800000002142,310.525,256.885,267.295,3.794999999999959,10.410000000000025,8.320984253553258,22.82538560370848,10.722907255862477,34.53697122186463,306.73,25.003016552272992,34.87836679652497,11.080168094392802
31,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,531488.165,531528.165,40.0,309.69,296.86,255.3,24.82499999999999,41.56,16.326970771807915,27.333289235703415,36.56715306797667,69.54993591616056,334.515,33.957354959265906,69.69569387752634,48.40985669261994
32,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,531692.024,531715.997,23.972999999998137,361.09,298.845,309.88,36.33499999999998,11.034999999999968,39.87265034976935,14.798930535178412,69.15871680583071,29.764459507378195,397.42499999999995,44.76759550103905,69.35896863310742,37.973720518274185
33,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,531819.938,531835.936,15.99800000002142,439.45,315.825,313.865,25.810000000000002,1.9599999999999795,42.44352826762338,17.316323427889117,78.25090908495972,22.92597042127668,465.26,49.717659894241535,81.54020414727869,25.88431378267541
34,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,532492.114,532516.106,23.99200000008568,485.925,291.13,307.925,70.39499999999992,16.795000000000016,77.18569484880027,18.415205364865205,137.7202842913783,40.68784133471101,556.3199999999999,80.75353352202121,138.3694095707993,72.37076792462541
35,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,532952.034,532976.034,24.0,596.34,306.555,298.105,40.06000000000006,8.449999999999989,43.91127553666507,9.317170296097107,126.89985943284317,14.666322183738586,636.4000000000001,47.65577757436332,126.9514035098067,40.94149606450654
36,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,533091.921,533107.903,15.982000000076368,672.555,298.0,302.925,19.815000000000055,4.925000000000011,32.616717553659754,8.599652816466259,52.44998229563553,19.651477359867165,692.37,34.91277972319144,53.54034427257632,20.41788064418054
37,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,533451.914,533475.918,24.00399999995716,733.11,326.43,299.77,0.7849999999999682,26.660000000000025,3.3261573317132935,29.217477309876102,5.786160420225389,49.70837815557294,732.325,29.41730646520561,50.044005747602014,26.671554604109623
38,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,533731.929,533767.926,35.99699999997392,732.3050000000001,308.245,322.12,109.3549999999999,13.875,80.18509094142203,11.499686681360439,333.035079649104,26.675698725473953,841.66,83.8324581712896,334.101716815968,110.23171798534203
39,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,534251.95,534275.949,23.999000000068918,844.365,280.54999999999995,293.74,79.65499999999997,13.190000000000055,87.49091391852528,14.874640422854782,302.1393906372024,29.72725393295932,924.02,92.82965530222815,302.4213028114459,80.73967503650233
40,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,534467.857,534603.61,135.75300000002608,959.5450000000001,283.115,323.505,25.154999999999973,40.389999999999986,376.7464016130525,117.54789244488727,6487.553871412643,2131.3660152039674,984.7,394.7594003957617,6750.374714521181,47.58283435231657
41,T1_Syllables,1869,b,s7_stimuli_t1.jpg,12,535255.716,535287.729,32.01300000003539,981.47,327.6,323.28999999999996,74.49000000000001,4.310000000000059,61.21760879147038,16.01589007257916,231.4135408975393,30.501222452860155,1055.96,67.33733481406333,231.5174860465091,74.61458436525665
