id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1125603.413,1125643.43,40.01699999999255,731.4649999999999,187.995,235.565,231.4749999999999,47.56999999999999,152.1655790133105,31.270409537610835,297.58412510369226,64.45355305150665,499.99,158.1207465010491,297.81149838277685,236.31246375297255
1,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1125699.459,1125719.469,20.010000000009313,480.155,175.865,177.815,169.19499999999994,1.9499999999999886,222.44199710516597,7.217746175252293,540.8050799835747,12.128180048957448,310.96000000000004,222.82289278018962,540.8062345665552,169.20623666106394
2,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1128803.209,1128839.204,35.99499999987893,329.095,172.115,171.20499999999998,35.714999999999975,0.910000000000025,26.87767056723044,9.727459463794242,64.8146211303796,24.86040262535123,364.81,30.13966764510612,65.16085666429422,35.726591287163096
3,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1130443.033,1130491.013,47.97999999998137,397.94000000000005,179.81,189.20999999999998,20.889999999999986,9.399999999999977,14.595538987891976,10.132511585933882,44.64608807239388,21.286675742696097,418.83000000000004,20.53888883776726,44.80061340434087,22.907468214536475
4,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1132982.772,1133014.782,32.00999999977648,464.805,188.95499999999998,201.41500000000002,41.61500000000001,12.460000000000036,37.55409124960526,10.239934575152315,78.60630434750891,22.454247540505346,506.42,39.46714469202627,81.75050040081399,43.44030185208203
5,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1133242.839,1133274.841,32.002000000094995,514.7049999999999,180.215,182.44,44.944999999999936,2.2249999999999943,37.2594981887912,5.503834420970707,58.27067916947368,13.844218922318433,469.76,39.14876146070664,58.51668877405471,45.00004055553722
6,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1133698.764,1133906.771,208.00699999998324,456.225,202.86,187.115,6.274999999999977,15.745000000000005,116.4761357034441,51.3595894511264,3041.021811854684,1333.8414805466837,462.5,127.86704710909513,3320.684681718955,16.94935544497194
7,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1133958.783,1133966.785,8.001999999862164,475.27,174.76999999999998,168.19,7.0400000000000205,6.579999999999984,23.144641681575173,24.032291291521886,44.415356408818106,45.664641045039474,482.31,45.09161160285719,45.703074776238815,9.636285591450685
8,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1134878.683,1134918.686,40.00300000002608,510.02,176.435,182.6,16.69500000000005,6.164999999999992,11.689627846055812,6.191810538757405,25.682505886771196,13.120768052268634,526.715,13.85766947572535,28.1103926151163,17.796916867817345
9,T5_Pseudo_Text,1571,b,s7_stimuli_t5.jpg,166,1135538.391,1135562.345,23.953999999910593,568.54,177.95,183.735,11.815000000000055,5.785000000000025,15.238277852353304,12.261828896038097,31.796779450896878,30.11632789442446,580.355,19.74661726051581,43.795300995580185,13.155244201458276
