id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,389942.11,389974.136,32.02600000001257,167.42000000000002,161.45499999999998,171.445,208.34999999999997,9.990000000000009,176.10758102147938,8.205627678565886,596.2353706070395,25.492592642118193,375.77,176.88819651887744,596.4867927179342,208.58936358309353
1,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,390162.197,390202.196,39.99900000001071,394.64,157.14499999999998,146.08,41.319999999999936,11.06499999999997,28.872328214244515,7.856128133207134,94.04861310648681,15.126700010134117,353.32000000000005,30.568542651155855,94.51116487614175,42.77588836014974
2,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,390334.229,390358.24,24.010999999998603,349.265,166.29500000000002,168.89499999999998,155.45000000000005,2.599999999999966,170.3211034587582,5.237100386753009,279.8726344209974,11.437958419655967,504.71500000000003,170.9276757062897,279.906276818205,155.47174180538408
3,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,390498.268,390518.259,19.991000000038184,515.44,177.595,170.83499999999998,30.165000000000077,6.760000000000019,39.69468477481849,8.895821756453243,69.32152363395205,16.746395600228446,485.275,41.18601351444256,71.31560421486958,30.913182058791765
4,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,390682.191,390714.196,32.00500000000466,469.58500000000004,163.685,167.235,113.66999999999996,3.5500000000000114,93.42788713155348,6.098944924228448,305.61447310907977,18.64064180861109,583.255,94.32053145684196,305.77570503182767,113.7254210807768
5,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,390962.118,391010.047,47.929000000003725,588.235,157.93,163.925,59.70999999999992,5.9950000000000045,40.82643541632684,4.722953404155477,165.4909920332875,12.643310233222751,647.9449999999999,42.50449705048087,165.58235817913925,60.0102001746369
6,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,391105.964,391125.971,20.007000000041444,650.89,161.155,162.39,55.08000000000004,1.2349999999999852,72.41733719977384,1.6632355874917288,208.8220325272931,2.6313882836089775,705.97,72.44898722629443,208.83696483292258,55.09384380309659
7,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,391422.07,391454.072,32.00199999997858,720.45,163.45499999999998,153.67000000000002,144.64499999999998,9.784999999999968,118.90666818635286,8.043761590025515,334.43160674579383,22.29544044971949,865.095,121.05494227012699,335.1739641669983,144.97559191119032
8,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,391782.085,391814.084,31.998999999952503,839.885,147.72500000000002,150.81,125.17000000000007,3.0849999999999795,104.4743297249215,5.5451533108765,356.825699586883,8.615642179685349,965.0550000000001,106.10327694611937,356.88937262592617,125.20801142498837
9,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,392122.089,392150.101,28.0120000000461,967.21,150.89,153.305,101.77999999999975,2.4150000000000205,96.45863609938782,4.51242736309733,187.82482107411565,8.744992453422544,1068.9899999999998,96.71079463418162,187.93520938491918,101.80864710327874
10,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,392601.834,392625.83,23.99600000004284,1090.245,152.755,152.405,117.89499999999998,0.3499999999999943,129.24606689949712,3.562975114320571,333.14912565797783,7.499456608285389,1208.1399999999999,129.41464448110415,333.1666789787349,117.89551952894561
11,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,392921.98,392949.981,28.001000000047497,1216.7849999999999,142.965,140.2,142.19500000000016,2.765000000000015,133.58992777501265,5.425814599408354,331.5378032655947,21.078727622817375,1358.98,134.01813507654387,331.5380381055624,142.2218803489816
12,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,393105.981,393189.972,83.99099999997998,1355.295,266.25,145.375,890.2,120.875,281.96874062282524,43.257788268925665,603.0291843170455,223.2174775408503,465.095,289.2511021165907,643.0165156648632,898.3689696472157
13,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,393381.992,393393.996,12.00399999995716,336.55,226.3,257.575,1.7300000000000182,31.274999999999977,3.791682980668144,68.5398842646516,6.147795446578963,87.2855449768293,334.82,68.74125035044227,87.4380216554647,31.322811575591338
14,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,393642.001,393685.99,43.9890000000014,333.635,226.76,224.22,106.59000000000003,2.539999999999992,87.62652095915175,3.7258074447409224,310.2077862884643,9.014759124681007,440.225,88.26286772887603,310.20796067264575,106.62025933189248
15,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,394081.79,394105.796,24.005999999993946,495.97,240.14,248.10000000000002,80.02499999999998,7.960000000000036,96.8907904472653,8.723075179076043,319.48810775323136,13.972262378588518,575.995,98.99635375182838,319.4932244869146,80.41991186888976
16,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,394461.845,394501.85,40.00500000000466,595.635,244.345,267.03999999999996,90.36000000000001,22.694999999999965,59.899539216922776,17.331379181372892,186.35436729876184,43.90031415984596,685.995,69.3299241164925,186.5444145930149,93.16647801113875
17,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,394661.853,394701.844,39.99099999997998,696.3599999999999,239.73000000000002,225.54500000000002,33.98500000000013,14.185000000000002,24.619735853016596,9.331279471150765,82.75716152070527,16.840885015097232,730.345,27.89458937982605,82.81738125028535,36.82654545297466
18,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,394841.801,394873.794,31.993000000016764,743.91,235.335,238.65499999999997,115.90500000000009,3.3199999999999648,99.76407074126082,4.6539741391632505,300.5280682448192,11.114836094402962,859.815,100.38796488094391,300.54076249605816,115.95253953665707
19,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,395317.821,395345.809,27.988000000012107,845.5550000000001,222.145,237.805,113.54999999999995,15.659999999999997,128.24205632294513,14.719848875836703,333.9231731899744,28.755107572887525,959.105,130.2685670549445,334.4093099324342,114.62477088308613
20,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,395661.71,395697.715,36.00500000000466,968.29,224.265,223.185,89.67000000000007,1.079999999999984,66.91466312457227,4.837101347374347,180.09424308213542,12.002707616736867,1057.96,68.39901742338026,180.10936908709925,89.67650361159278
21,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,395961.754,395993.758,32.00399999995716,1080.6100000000001,229.575,224.135,56.57499999999982,5.439999999999998,56.072090260934445,5.893763278572384,136.56653628389802,14.7612842540855,1137.185,57.47867758383832,137.36198289705615,56.83594131357357
22,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,396113.579,396129.555,15.975999999966007,1143.705,232.26,232.115,61.41000000000008,0.1449999999999818,101.12240617684316,6.924274840818439,174.97584889011958,11.95487166329997,1205.115,101.49304150764341,175.38376963477532,61.410171185236166
23,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,396381.656,396425.727,44.070999999996275,1217.935,230.23,224.445,141.71000000000004,5.784999999999997,87.01601620827782,6.0020841668835665,289.0389505100626,15.235383456799482,1359.645,87.9616753028646,289.0391015015839,141.8280308154915
24,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,396541.715,396573.694,31.978999999992084,1366.295,214.16500000000002,219.83499999999998,41.64499999999998,5.669999999999959,34.68544651300056,6.02141642325426,87.50453128242663,17.3386060539271,1324.65,36.48761189702664,87.58351267868858,42.02921513661655
25,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,396681.674,396745.714,64.03999999997905,1320.925,305.21,234.185,899.7449999999999,71.02499999999998,369.6167171155443,32.6477460937199,569.7177655323701,138.89888586830364,421.18,373.0647959211688,569.8053335587133,902.5439688181401
26,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,396861.769,396885.745,23.976000000024214,396.325,301.725,303.175,55.339999999999975,1.4499999999999886,61.67557467396381,6.0347920424570445,209.08908574823104,13.331404239299848,340.985,64.06390597833077,209.51365616117423,55.358992946042626
27,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,397342.02,397378.2,36.179999999993015,346.385,298.91999999999996,304.04999999999995,153.45000000000005,5.1299999999999955,112.4350048099881,5.92605114919518,357.86441274079925,20.417609358165773,499.83500000000004,113.13474960846334,357.86441423666315,153.53572678695997
28,T1_Syllables,1257,b,s7_stimuli_t1.jpg,12,397502.368,397526.243,23.875,511.56000000000006,306.19500000000005,305.88,49.63500000000005,0.31500000000005457,57.55782184702932,4.490101363171983,130.6109066933683,7.140459591540968,461.925,57.939285482626964,130.74488015246732,49.635999536626684
