id,task,sid,eye,stimfile,trialid,start_ms,end_ms,duration_ms,start_x,end_y,start_y,ampl_x,ampl_y,avg_vel_x,avg_vel_y,peak_vel_x,peak_vel_y,end_x,avg_vel,peak_vel,ampl
0,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1040306.328,1040314.325,7.996999999973923,367.8,219.82999999999998,230.225,4.704999999999984,10.39500000000001,15.476934220187061,34.197969364540725,22.30101570391028,50.930098996372685,363.095,39.99320989395131,51.65991525602081,11.410216912925016
1,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1040394.307,1040410.31,16.003000000026077,347.12,206.315,202.055,33.85000000000002,4.259999999999991,55.64640268485588,7.447209683491091,142.61570399396552,14.23526967021362,313.27,56.20799668125163,143.32439404469184,34.11700602338959
2,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1040978.321,1041030.335,52.01399999996647,307.635,201.08,201.06,28.855000000000018,0.020000000000010232,17.037289305665833,8.603197470582304,51.68093284578996,16.50370756271401,336.49,20.182445476989926,54.252107637645146,28.855006931206947
3,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1041586.264,1041614.265,28.001000000047497,348.85,197.48,199.485,70.02999999999997,2.005000000000024,66.89370322640218,3.8287768692403636,215.29240210075832,13.679798270034327,418.88,67.32347772678311,215.3599378324952,70.0586962839018
4,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1042086.191,1042122.142,35.95100000000093,412.0,203.97000000000003,196.725,84.10000000000002,7.245000000000033,124.09296865148028,6.194109702716618,351.49957373075017,13.63106884519312,327.9,124.59019104536462,351.592170696687,84.4114922566827
5,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1042402.082,1042430.109,28.027000000001863,330.025,203.865,210.46499999999997,23.63499999999999,6.599999999999966,40.03538961217214,8.860472310958173,83.63935678715605,31.372971614978187,353.65999999999997,42.01449470220474,89.3297562502183,24.53921810082789
6,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1042746.157,1042770.149,23.991999999969266,361.075,211.485,213.2,55.69999999999999,1.714999999999975,95.99214069038926,5.871594999123012,220.13778577824957,15.82122205542886,305.375,97.31444513457974,220.13782511536246,55.72639612427847
7,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1044138.0,1044170.018,32.01800000004005,292.03499999999997,197.89,203.22500000000002,10.830000000000041,5.335000000000036,13.063940531451456,6.322377119123926,16.758337779531082,9.726407809296548,302.865,15.064994546254281,19.376400439854756,12.07274306029915
8,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1045065.748,1045109.769,44.02099999994971,320.065,212.995,212.395,31.58499999999998,0.5999999999999943,22.4791669761877,3.7648631712309935,53.44287468572212,9.005748870517808,351.65,22.928475208791507,53.63223594867816,31.59069839367276
9,T5_Pseudo_Text,1134,b,s7_stimuli_t5.jpg,166,1045665.96,1045689.951,23.991000000038184,346.36,191.255,198.77,31.225000000000023,7.515000000000015,48.13683827796296,9.017906511466807,108.17710949617133,23.117543711140016,315.135,51.04684720982231,108.1810318787264,32.11659773388211
